Path,Read,Write,Deny
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Receipts Nov 2018.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Receipts Oct 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Receipts Oct 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation 17 Aug- 31 Oct 20182018.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation email Dec 2018.msg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation for top up August 2018.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation Jan 2019.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation July 2018.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC reconciliation March 2019.msg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\2018-2019\PC Reconciliation Nov 2018.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\Budget planning.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\Budget.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\CC Cardholder application 18072017.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\Credit card\CC receipt of card RJennings 06112017.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC and fuel rec Broome Sept 2017 6 .pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Dec 2017 1.jpg","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Nov 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Oct 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Oct 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Oct 2017 3.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Oct 2017 4.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Sept 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Sept 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Sept 2017 3.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Sept 2017 4.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC receipt Broome Sept 2017 5.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipt Nov 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Aug 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Aug 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Dec 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Dec 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Nov 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Nov 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Nov 2017 3.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts Broome Nov 2017 4.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts July 2017 1.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Office Management\10 - Admin\10 - Finance\July- December 2017\CC Receipts July 2017 2.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
